Date,High
"July 9, 2010",1.512951
"July 10, 2010",1.506115
"July 11, 2010",1.506501
"July 12, 2010",1.506501
"July 13, 2010",1.501502
"July 14, 2010",1.516116
"July 15, 2010",1.526554
"July 16, 2010",1.537894
"July 17, 2010",1.530081
"July 18, 2010",1.529239
"July 19, 2010",1.529239
"July 20, 2010",1.522394
"July 21, 2010",1.529379
"July 22, 2010",1.520219
"July 23, 2010",1.525786
"July 24, 2010",1.54069
"July 25, 2010",1.541949
"July 26, 2010",1.546225
"July 27, 2010",1.54916
"July 28, 2010",1.556251
"July 29, 2010",1.559697
"July 30, 2010",1.56128
"July 31, 2010",1.569834
"August 1, 2010",1.569563
"August 2, 2010",1.57124
"August 3, 2010",1.588588
"August 4, 2010",1.593219
"August 5, 2010",1.586596
"August 6, 2010",1.588411
"August 7, 2010",1.596449
"August 8, 2010",1.597265
"August 9, 2010",1.597265
"August 10, 2010",1.590204
"August 11, 2010",1.578881
"August 12, 2010",1.565729
"August 13, 2010",1.557632
"August 14, 2010",1.560379
"August 15, 2010",1.560842
"August 16, 2010",1.558458
"August 17, 2010",1.566318
"August 18, 2010",1.557511
"August 19, 2010",1.561744
"August 20, 2010",1.560014
"August 21, 2010",1.553157
"August 22, 2010",1.55434
"August 23, 2010",1.551229
"August 24, 2010",1.549163
"August 25, 2010",1.546886
"August 26, 2010",1.544783
"August 27, 2010",1.553977
"August 28, 2010",1.550628
"August 29, 2010",1.551422
"August 30, 2010",1.552554
"August 31, 2010",1.546408
"September 1, 2010",1.533883
"September 2, 2010",1.545308
"September 3, 2010",1.538296
"September 4, 2010",1.544998
"September 5, 2010",1.545141
"September 6, 2010",1.545141
"September 7, 2010",1.540191
"September 8, 2010",1.533883
"September 9, 2010",1.548683
"September 10, 2010",1.544187
"September 11, 2010",1.535131
"September 12, 2010",1.538462
"September 13, 2010",1.538462
"September 14, 2010",1.540998
"September 15, 2010",1.55739
"September 16, 2010",1.563233
"September 17, 2010",1.562354
"September 18, 2010",1.563844
"September 19, 2010",1.563551
"September 20, 2010",1.563551
"September 21, 2010",1.555162
"September 22, 2010",1.553615
"September 23, 2010",1.565607
"September 24, 2010",1.570549
"September 25, 2010",1.581153
"September 26, 2010",1.582654
"September 27, 2010",1.582955
"September 28, 2010",1.584861
"September 29, 2010",1.580878
"September 30, 2010",1.578208
"October 1, 2010",1.570574
"October 2, 2010",1.582804
"October 3, 2010",1.583356
"October 4, 2010",1.581753
"October 5, 2010",1.58446
"October 6, 2010",1.590381
"October 7, 2010",1.590381
"October 8, 2010",1.586294
"October 9, 2010",1.59566
"October 10, 2010",1.594947
"October 11, 2010",1.594947
"October 12, 2010",1.588562
"October 13, 2010",1.578856
"October 14, 2010",1.588663
"October 15, 2010",1.598491
"October 16, 2010",1.603284
"October 17, 2010",1.602461
"October 18, 2010",1.602461
"October 19, 2010",1.593092
"October 20, 2010",1.572451
"October 21, 2010",1.586798
"October 22, 2010",1.572253
"October 23, 2010",1.56789
"October 24, 2010",1.568554
"October 25, 2010",1.567152
"October 26, 2010",1.573713
"October 27, 2010",1.584184
"October 28, 2010",1.575597
"October 29, 2010",1.592458
"October 30, 2010",1.602307
"October 31, 2010",1.604055
"November 1, 2010",1.601948
"November 2, 2010",1.603258
"November 3, 2010",1.602461
"November 4, 2010",1.607976
"November 5, 2010",1.624247
"November 6, 2010",1.622402
"November 7, 2010",1.61794
"November 8, 2010",1.61794
"November 9, 2010",1.613944
"November 10, 2010",1.606348
"November 11, 2010",1.607976
"November 12, 2010",1.612903
"November 13, 2010",1.616109
"November 14, 2010",1.611396
"November 15, 2010",1.611655
"November 16, 2010",1.605987
"November 17, 2010",1.586798
"November 18, 2010",1.594184
"November 19, 2010",1.600897
"November 20, 2010",1.596169
"November 21, 2010",1.598772
"November 22, 2010",1.598133
"November 23, 2010",1.594388
"November 24, 2010",1.582304
"November 25, 2010",1.576516
"November 26, 2010",1.576591
"November 27, 2010",1.559454
"November 28, 2010",1.559454
"November 29, 2010",1.558749
"November 30, 2010",1.554944
"December 1, 2010",1.557244
"December 2, 2010",1.55955
"December 3, 2010",1.560257
"December 4, 2010",1.571709
"December 5, 2010",1.572253
"December 6, 2010",1.572253
"December 7, 2010",1.567398
"December 8, 2010",1.579654
"December 9, 2010",1.578956
"December 10, 2010",1.573193
"December 11, 2010",1.578258
"December 12, 2010",1.581553
"December 13, 2010",1.581053
"December 14, 2010",1.586747
"December 15, 2010",1.578557
"December 16, 2010",1.561305
"December 17, 2010",1.559795
"December 18, 2010",1.548395
"December 19, 2010",1.553229
"December 20, 2010",1.553229
"December 21, 2010",1.550772
"December 22, 2010",1.546049
"December 23, 2010",1.538817
"December 24, 2010",1.541545
"December 25, 2010",1.544402
"December 26, 2010",1.544044
"December 27, 2010",1.544044
"December 28, 2010",1.538012
"December 29, 2010",1.536334
"December 30, 2010",1.546312
"December 31, 2010",1.538509
"January 1, 2011",1.561939
"January 2, 2011",1.561183
"January 3, 2011",1.539433
"January 4, 2011",1.549595
"January 5, 2011",1.558846
"January 6, 2011",1.549283
"January 7, 2011",1.548635
"January 8, 2011",1.555597
"January 9, 2011",1.556154
"January 10, 2011",1.555936
"January 11, 2011",1.557002
"January 12, 2011",1.5625
"January 13, 2011",1.570845
"January 14, 2011",1.586093
"January 15, 2011",1.587201
"January 16, 2011",1.586244
"January 17, 2011",1.587251
"January 18, 2011",1.590811
"January 19, 2011",1.59977
"January 20, 2011",1.598849
"January 21, 2011",1.587201
"January 22, 2011",1.599898
"January 23, 2011",1.599437
"January 24, 2011",1.600154
"January 25, 2011",1.599284
"January 26, 2011",1.579979
"January 27, 2011",1.58879
"January 28, 2011",1.589952
"January 29, 2011",1.583907
"January 30, 2011",1.583857
"January 31, 2011",1.58705
"February 1, 2011",1.602744
"February 2, 2011",1.612565
"February 3, 2011",1.617076
"February 4, 2011",1.615587
"February 5, 2011",1.607976
"February 6, 2011",1.608648
"February 7, 2011",1.608648
"February 8, 2011",1.61111
"February 9, 2011",1.608493
"February 10, 2011",1.608933
"February 11, 2011",1.612981
"February 12, 2011",1.598593
"February 13, 2011",1.600563
"February 14, 2011",1.600845
"February 15, 2011",1.601948
"February 16, 2011",1.613372
"February 17, 2011",1.605961
"February 18, 2011",1.616371
"February 19, 2011",1.623403
"February 20, 2011",1.624168
"February 21, 2011",1.625329
"February 22, 2011",1.62285
"February 23, 2011",1.612747
"February 24, 2011",1.622507
"February 25, 2011",1.61098
"February 26, 2011",1.607433
"February 27, 2011",1.607433
"February 28, 2011",1.611552
"March 1, 2011",1.624801
"March 2, 2011",1.631481
"March 3, 2011",1.63228
"March 4, 2011",1.626678
"March 5, 2011",1.624616
"March 6, 2011",1.626439
"March 7, 2011",1.624959
"March 8, 2011",1.619381
"March 9, 2011",1.615404
"March 10, 2011",1.619486
"March 11, 2011",1.606168
"March 14, 2011",1.608234
"March 15, 2011",1.616998
"March 16, 2011",1.608389
"March 17, 2011",1.601204
"March 18, 2011",1.613944
"March 19, 2011",1.623377
"March 20, 2011",1.623377
"March 21, 2011",1.623377
"March 22, 2011",1.629912
"March 23, 2011",1.637197
"March 24, 2011",1.625382
"March 25, 2011",1.611396
"March 26, 2011",1.611396
"March 27, 2011",1.611396
"March 28, 2011",1.611396
"March 29, 2011",1.601845
"March 30, 2011",1.5989
"March 31, 2011",1.605549
"April 1, 2011",1.605703
"April 2, 2011",1.611136
"April 3, 2011",1.611655
"April 4, 2011",1.612851
"April 5, 2011",1.611448
"April 6, 2011",1.628903
"April 7, 2011",1.632733
"April 8, 2011",1.630284
"April 9, 2011",1.634681
"April 10, 2011",1.639237
"April 11, 2011",1.639237
"April 12, 2011",1.636045
"April 13, 2011",1.626625
"April 14, 2011",1.625382
"April 15, 2011",1.635483
"April 16, 2011",1.630842
"April 17, 2011",1.632253
"April 18, 2011",1.632253
"April 19, 2011",1.624801
"April 20, 2011",1.6322
"April 21, 2011",1.639586
"April 22, 2011",1.653302
"April 23, 2011",1.651991
"April 24, 2011",1.650901
"April 25, 2011",1.650928
"April 26, 2011",1.649811
"April 27, 2011",1.648859
"April 28, 2011",1.656589
"April 29, 2011",1.664531
"April 30, 2011",1.67062
"May 1, 2011",1.669059
"May 2, 2011",1.670341
"May 3, 2011",1.668474
"May 4, 2011",1.649321
"May 5, 2011",1.65191
"May 6, 2011",1.641982
"May 7, 2011",1.639882
"May 8, 2011",1.641847
"May 9, 2011",1.637063
"May 10, 2011",1.636152
"May 11, 2011",1.633613
"May 12, 2011",1.633426
"May 13, 2011",1.631082
"May 14, 2011",1.618778
"May 15, 2011",1.618332
"May 16, 2011",1.61794
"May 17, 2011",1.622797
"May 18, 2011",1.624775
"May 19, 2011",1.615639
"May 20, 2011",1.6198
"May 21, 2011",1.629116
"May 22, 2011",1.622428
"May 23, 2011",1.622929
"May 24, 2011",1.61015
"May 25, 2011",1.61849
"May 26, 2011",1.627392
"May 27, 2011",1.638136
"May 28, 2011",1.646741
"May 29, 2011",1.649539
"May 30, 2011",1.649539
"May 31, 2011",1.646497
"June 1, 2011",1.644493
"June 2, 2011",1.636661
"June 3, 2011",1.636474
"June 4, 2011",1.642576
"June 5, 2011",1.642953
"June 6, 2011",1.639452
"June 7, 2011",1.635644
"June 8, 2011",1.644304
"June 9, 2011",1.639452
"June 10, 2011",1.636688
"June 11, 2011",1.622481
"June 12, 2011",1.62525
"June 13, 2011",1.623535
"June 14, 2011",1.631215
"June 15, 2011",1.639183
"June 16, 2011",1.618097
"June 17, 2011",1.611863
"June 18, 2011",1.6159
"June 19, 2011",1.618647
"June 20, 2011",1.619643
"June 21, 2011",1.619722
"June 22, 2011",1.622113
"June 23, 2011",1.611292
"June 24, 2011",1.597444
"June 25, 2011",1.598747
"June 26, 2011",1.598465
"June 27, 2011",1.598465
"June 28, 2011",1.596806
"June 29, 2011",1.598593
"June 30, 2011",1.606529
"July 1, 2011",1.607097
"July 2, 2011",1.606529
"July 3, 2011",1.607149
"July 4, 2011",1.60764
"July 5, 2011",1.609269
"July 6, 2011",1.608596
"July 7, 2011",1.598593
"July 8, 2011",1.596144
"July 9, 2011",1.602205
"July 10, 2011",1.605961
"July 11, 2011",1.602949
"July 12, 2011",1.591596
"July 13, 2011",1.592458
"July 14, 2011",1.609554
"July 15, 2011",1.614778
"July 16, 2011",1.613684
"July 17, 2011",1.614752
"July 18, 2011",1.613632
"July 19, 2011",1.603515
"July 20, 2011",1.6147
"July 21, 2011",1.61457
"July 22, 2011",1.629992
"July 23, 2011",1.631747
"July 24, 2011",1.629912
"July 25, 2011",1.631747
"July 26, 2011",1.629593
"July 27, 2011",1.639882
"July 28, 2011",1.633266
"July 29, 2011",1.634548
"July 30, 2011",1.643872
"July 31, 2011",1.645359
"August 1, 2011",1.642063
"August 2, 2011",1.628346
"August 3, 2011",1.627975
"August 4, 2011",1.642576
"August 5, 2011",1.627498
"August 6, 2011",1.637787
"August 7, 2011",1.636152
"August 8, 2011",1.636152
"August 9, 2011",1.636929
"August 10, 2011",1.621508
"August 11, 2011",1.6153
"August 12, 2011",1.620089
"August 13, 2011",1.628505
"August 14, 2011",1.628253
"August 15, 2011",1.627803
"August 16, 2011",1.638726
"August 17, 2011",1.643605
"August 18, 2011",1.656287
"August 19, 2011",1.64788
"August 20, 2011",1.650247
"August 21, 2011",1.654451
"August 22, 2011",1.654451
"August 23, 2011",1.646687
"August 24, 2011",1.649308
"August 25, 2011",1.636983
"August 26, 2011",1.627803
"August 27, 2011",1.634868
"August 28, 2011",1.632173
"August 29, 2011",1.634975
"August 30, 2011",1.639613
"August 31, 2011",1.62958
"September 1, 2011",1.626506
"September 2, 2011",1.6177
"September 3, 2011",1.621297
"September 4, 2011",1.61883
"September 6, 2011",1.610643
"September 7, 2011",1.595711
"September 8, 2011",1.596704
"September 9, 2011",1.596781
"September 10, 2011",1.588941
"September 11, 2011",1.58826
"September 12, 2011",1.58826
"September 13, 2011",1.579854
"September 14, 2011",1.581703
"September 15, 2011",1.577884
"September 16, 2011",1.580703
"September 17, 2011",1.579979
"September 18, 2011",1.578308
"September 19, 2011",1.578856
"September 20, 2011",1.567693
"September 21, 2011",1.571907
"September 22, 2011",1.567951
"September 23, 2011",1.535721
"September 24, 2011",1.545189
"September 25, 2011",1.547449
"September 26, 2011",1.547449
"September 27, 2011",1.551663
"September 28, 2011",1.567742
"September 29, 2011",1.557899
"September 30, 2011",1.561768
"October 1, 2011",1.564749
"October 2, 2011",1.558798
"October 3, 2011",1.558446
"October 4, 2011",1.547389
"October 5, 2011",1.540357
"October 6, 2011",1.542401
"October 7, 2011",1.538746
"October 8, 2011",1.555984
"October 9, 2011",1.554896
"October 10, 2011",1.562549
"October 11, 2011",1.567509
"October 12, 2011",1.558798
"October 13, 2011",1.575821
"October 14, 2011",1.573391
"October 15, 2011",1.579804
"October 16, 2011",1.580753
"October 17, 2011",1.582053
"October 18, 2011",1.578059
"October 19, 2011",1.569982
"October 20, 2011",1.580403
"October 21, 2011",1.579105
"October 22, 2011",1.593194
"October 23, 2011",1.594553
"October 24, 2011",1.595456
"October 25, 2011",1.598542
"October 26, 2011",1.600768
"October 27, 2011",1.590508
"October 28, 2011",1.60971
"October 29, 2011",1.612513
"October 30, 2011",1.613424
"October 31, 2011",1.612851
"November 1, 2011",1.613372
"November 2, 2011",1.594515
"November 3, 2011",1.595329
"November 4, 2011",1.599744
"November 5, 2011",1.602102
"November 6, 2011",1.601845
"November 7, 2011",1.603348
"November 8, 2011",1.602089
"November 9, 2011",1.607355
"November 10, 2011",1.595825
"November 11, 2011",1.593473
"November 12, 2011",1.608286
"November 13, 2011",1.607846
"November 14, 2011",1.607846
"November 15, 2011",1.589193
"November 16, 2011",1.580903
"November 17, 2011",1.577163
"November 18, 2011",1.579704
"November 19, 2011",1.578208
"November 20, 2011",1.578158
"November 21, 2011",1.578906
"November 22, 2011",1.565693
"November 23, 2011",1.564798
"November 24, 2011",1.55212
"November 25, 2011",1.550147
"November 26, 2011",1.547185
"November 27, 2011",1.546527
"November 28, 2011",1.546527
"November 29, 2011",1.553302
"November 30, 2011",1.561622
"December 1, 2011",1.570007
"December 2, 2011",1.569908
"December 3, 2011",1.558895
"December 4, 2011",1.560014
"December 5, 2011",1.559235
"December 6, 2011",1.568652
"December 7, 2011",1.557002
"December 8, 2011",1.568381
"December 9, 2011",1.562988
"December 10, 2011",1.565068
"December 11, 2011",1.563942
"December 12, 2011",1.566342
"December 13, 2011",1.559381
"December 14, 2011",1.553036
"December 15, 2011",1.544926
"December 16, 2011",1.548851
"December 17, 2011",1.551687
"December 18, 2011",1.554678
"December 19, 2011",1.554678
"December 20, 2011",1.552494
"December 21, 2011",1.567152
"December 22, 2011",1.567496
"December 23, 2011",1.566551
"December 24, 2011",1.5615
"December 25, 2011",1.561353
"December 26, 2011",1.559235
"December 27, 2011",1.563795
"December 28, 2011",1.566502
"December 29, 2011",1.548036
"December 30, 2011",1.537492
"December 31, 2011",1.554291
"January 1, 2012",1.552337
"January 2, 2012",1.552337
"January 3, 2012",1.549691
"January 4, 2012",1.56519
"January 5, 2012",1.563282
"January 6, 2012",1.548899
"January 7, 2012",1.542924
"January 8, 2012",1.542948
"January 9, 2012",1.542948
"January 10, 2012",1.543639
"January 11, 2012",1.549283
"January 12, 2012",1.531792
"January 13, 2012",1.533037
"January 14, 2012",1.52952
"January 15, 2012",1.529953
"January 16, 2012",1.531745
"January 17, 2012",1.53232
"January 18, 2012",1.535202
"January 19, 2012",1.540832
"January 20, 2012",1.548299
"January 21, 2012",1.55335
"January 22, 2012",1.55405
"January 23, 2012",1.557293
"January 24, 2012",1.558579
"January 25, 2012",1.559783
"January 26, 2012",1.556396
"January 27, 2012",1.571487
"January 28, 2012",1.570771
"January 29, 2012",1.571759
"January 30, 2012",1.573341
"January 31, 2012",1.568308
"February 1, 2012",1.575548
"February 2, 2012",1.585439
"February 3, 2012",1.582304
"February 4, 2012",1.578034
"February 5, 2012",1.577859
"February 6, 2012",1.581903
"February 7, 2012",1.581528
"February 8, 2012",1.588537
"February 9, 2012",1.581778
"February 10, 2012",1.583958
"February 11, 2012",1.575548
"February 12, 2012",1.574258
"February 13, 2012",1.575548
"February 14, 2012",1.578407
"February 15, 2012",1.56912
"February 16, 2012",1.570697
"February 17, 2012",1.57679
"February 18, 2012",1.581303
"February 19, 2012",1.583255
"February 20, 2012",1.583155
"February 21, 2012",1.585867
"February 22, 2012",1.579529
"February 23, 2012",1.567152
"February 24, 2012",1.569859
"February 25, 2012",1.586546
"February 26, 2012",1.587352
"February 28, 2012",1.584535
"February 29, 2012",1.588941
"March 1, 2012",1.594896
"March 2, 2012",1.595405
"March 3, 2012",1.584359
"March 4, 2012",1.583255
"March 5, 2012",1.583356
"March 6, 2012",1.586546
"March 7, 2012",1.571438
"March 8, 2012",1.574803
"March 9, 2012",1.581803
"March 10, 2012",1.568898
"March 11, 2012",1.567054
"March 12, 2012",1.567054
"March 13, 2012",1.563233
"March 14, 2012",1.57344
"March 15, 2012",1.568627
"March 16, 2012",1.571722
"March 17, 2012",1.583281
"March 18, 2012",1.584359
"March 19, 2012",1.584359
"March 20, 2012",1.58932
"March 21, 2012",1.586345
"March 22, 2012",1.584811
"March 23, 2012",1.581153
"March 24, 2012",1.586798
"March 25, 2012",1.58705
"March 26, 2012",1.586798
"March 27, 2012",1.594134
"March 28, 2012",1.596679
"March 29, 2012",1.586169
"March 30, 2012",1.591698
"March 31, 2012",1.599552
"April 1, 2012",1.60155
"April 2, 2012",1.601281
"April 3, 2012",1.602051
"April 4, 2012",1.596806
"April 5, 2012",1.588815
"April 6, 2012",1.582654
"April 7, 2012",1.588991
"April 8, 2012",1.582754
"April 9, 2012",1.582754
"April 10, 2012",1.590457
"April 11, 2012",1.586169
"April 12, 2012",1.59071
"April 13, 2012",1.597049
"April 14, 2012",1.585289
"April 15, 2012",1.58461
"April 16, 2012",1.58461
"April 17, 2012",1.589572
"April 18, 2012",1.594032
"April 19, 2012",1.602051
"April 20, 2012",1.605394
"April 21, 2012",1.611941
"April 25, 2012",1.613684
"April 26, 2012",1.614596
"April 27, 2012",1.619433
"April 28, 2012",1.627472
"April 29, 2012",1.623746
"April 30, 2012",1.626545
"May 1, 2012",1.623377
"May 2, 2012",1.621534
"May 3, 2012",1.619564
"May 4, 2012",1.617783
"May 5, 2012",1.614726
"May 6, 2012",1.615692
"May 7, 2012",1.615535
"May 8, 2012",1.618909
"May 9, 2012",1.615796
"May 10, 2012",1.614205
"May 11, 2012",1.616044
"May 12, 2012",1.607446
"May 13, 2012",1.607149
"May 14, 2012",1.607252
"May 15, 2012",1.610254
"May 16, 2012",1.601409
"May 17, 2012",1.59261
"May 18, 2012",1.581528
"May 19, 2012",1.57903
"May 20, 2012",1.582153
"May 21, 2012",1.582153
"May 22, 2012",1.579904
"May 23, 2012",1.57679
"May 24, 2012",1.569612
"May 25, 2012",1.566318
"May 26, 2012",1.565607
"May 27, 2012",1.565337
"May 28, 2012",1.566097
"May 29, 2012",1.568135
"May 30, 2012",1.5625
"May 31, 2012",1.549667
"June 1, 2012",1.541663
"June 2, 2012",1.535862
"June 3, 2012",1.534637
"June 5, 2012",1.537279
"June 6, 2012",1.53709
"June 7, 2012",1.548467
"June 8, 2012",1.556299
"June 9, 2012",1.545117
"June 10, 2012",1.547401
"June 11, 2012",1.547353
"June 12, 2012",1.550364
"June 13, 2012",1.55739
"June 14, 2012",1.55642
"June 15, 2012",1.55259
"June 16, 2012",1.566661
"June 17, 2012",1.571549
"June 18, 2012",1.571549
"June 19, 2012",1.566048
"June 20, 2012",1.575051
"June 21, 2012",1.57208
"June 22, 2012",1.561768
"June 23, 2012",1.558652
"June 24, 2012",1.558944
"June 25, 2012",1.558944
"June 26, 2012",1.556178
"June 27, 2012",1.563233
"June 28, 2012",1.556711
